12/11/2022 04:29:45 (train:62) INFO: ./model/cmu_arctic\resume_epoch10
12/11/2022 04:45:34 (train:117) INFO: epoch 12, mini-batch 30: MainLoss=0.2898, DALoss=0.0257
12/11/2022 04:45:36 (train:90) INFO: epoch 12, mini-batch 31: IMLoss=0.2570, DALoss=0.0064
12/11/2022 04:45:48 (train:117) INFO: epoch 12, mini-batch 31: MainLoss=0.2920, DALoss=0.0352
12/11/2022 04:45:51 (train:90) INFO: epoch 12, mini-batch 32: IMLoss=0.2570, DALoss=0.0045
12/11/2022 04:46:04 (train:117) INFO: epoch 12, mini-batch 32: MainLoss=0.2883, DALoss=0.0290
12/11/2022 04:46:07 (train:90) INFO: epoch 12, mini-batch 33: IMLoss=0.2597, DALoss=0.0036
12/11/2022 04:46:20 (train:117) INFO: epoch 12, mini-batch 33: MainLoss=0.2900, DALoss=0.0347
12/11/2022 04:46:22 (train:90) INFO: epoch 12, mini-batch 34: IMLoss=0.2549, DALoss=0.0036
12/11/2022 04:46:34 (train:117) INFO: epoch 12, mini-batch 34: MainLoss=0.2901, DALoss=0.0319
12/11/2022 04:46:37 (train:90) INFO: epoch 12, mini-batch 35: IMLoss=0.2575, DALoss=0.0034
12/11/2022 04:46:50 (train:117) INFO: epoch 12, mini-batch 35: MainLoss=0.2906, DALoss=0.0264
12/11/2022 04:46:53 (train:90) INFO: epoch 12, mini-batch 36: IMLoss=0.2589, DALoss=0.0027
12/11/2022 04:47:05 (train:117) INFO: epoch 12, mini-batch 36: MainLoss=0.2941, DALoss=0.0296
12/11/2022 04:47:08 (train:90) INFO: epoch 12, mini-batch 37: IMLoss=0.2547, DALoss=0.0031
12/11/2022 04:47:19 (train:117) INFO: epoch 12, mini-batch 37: MainLoss=0.2905, DALoss=0.0299
12/11/2022 04:47:22 (train:90) INFO: epoch 13, mini-batch 1: IMLoss=0.2534, DALoss=0.0027
12/11/2022 04:47:35 (train:117) INFO: epoch 13, mini-batch 1: MainLoss=0.2863, DALoss=0.0212
12/11/2022 04:47:38 (train:90) INFO: epoch 13, mini-batch 2: IMLoss=0.2530, DALoss=0.0022
12/11/2022 04:47:50 (train:117) INFO: epoch 13, mini-batch 2: MainLoss=0.2858, DALoss=0.0205
12/11/2022 04:47:53 (train:90) INFO: epoch 13, mini-batch 3: IMLoss=0.2492, DALoss=0.0035
12/11/2022 04:48:04 (train:117) INFO: epoch 13, mini-batch 3: MainLoss=0.2815, DALoss=0.0219
12/11/2022 04:48:07 (train:90) INFO: epoch 13, mini-batch 4: IMLoss=0.2520, DALoss=0.0019
12/11/2022 04:48:20 (train:117) INFO: epoch 13, mini-batch 4: MainLoss=0.2860, DALoss=0.0211
12/11/2022 04:48:23 (train:90) INFO: epoch 13, mini-batch 5: IMLoss=0.2498, DALoss=0.0027
12/11/2022 04:48:35 (train:117) INFO: epoch 13, mini-batch 5: MainLoss=0.2874, DALoss=0.0347
12/11/2022 04:48:37 (train:90) INFO: epoch 13, mini-batch 6: IMLoss=0.2556, DALoss=0.0053
12/11/2022 04:48:50 (train:117) INFO: epoch 13, mini-batch 6: MainLoss=0.2878, DALoss=0.0267
12/11/2022 04:48:52 (train:90) INFO: epoch 13, mini-batch 7: IMLoss=0.2552, DALoss=0.0033
12/11/2022 04:49:04 (train:117) INFO: epoch 13, mini-batch 7: MainLoss=0.2871, DALoss=0.0267
